entity_id,source,source_id,pref_label_fr,pref_label_en,alt_labels_fr,alt_labels_en,description_fr,description_en,esco_skill_type,esco_reuse_level,hard_soft_provisional,hard_soft_method,it_subtype
SKL_72cad7e4033a,ROME,hard:collaborer avec des equipes internationales,Collaborer avec des équipes internationales,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_57d0100037fb,ROME,hard:traiter des informations complexes,Traiter des informations complexes,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_45443f4db2d3,ROME,hard:analyser les donnees climatiques,Analyser les données climatiques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_cab09033de50,ROME,hard:proposer des strategies d'adaptation au changement climatique,Proposer des stratégies d'adaptation au changement climatique,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_ca705bfeeed9,ROME,hard:developper des outils de simulation climatique,Développer des outils de simulation climatique,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_24e150a85dba,ROME,hard:construire des scenarios de changement climatique,Construire des scénarios de changement climatique,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_6350cf4eacff,ROME,hard:optimiser les methodes de collecte de donnees climatiques,Optimiser les méthodes de collecte de données climatiques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_d23ec7472447,ROME,hard:contribuer a des publications scientifiques sur le climat,Contribuer à des publications scientifiques sur le climat,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_becbe1379b76,ROME,hard:former les nouveaux membres de l'equipe,Former les nouveaux membres de l'équipe,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_3abbe73352f6,ROME,hard:evaluer les risques lies aux changements climatiques sur les ressources en eau,Evaluer les risques liés aux changements climatiques sur les ressources en eau,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_8c5fbe75b802,ROME,hard:modeliser des scenarios climatiques,Modéliser des scénarios climatiques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_f712273301c8,ROME,hard:interpreter des modeles de prevision climatique,Interpréter des modèles de prévision climatique,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_299bc27b6ba8,ROME,hard:communiquer les resultats de modelisation a des non-specialistes,Communiquer les résultats de modélisation à des non-spécialistes,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_e5764a5ee531,ROME,hard:developper des algorithmes de simulation,Développer des algorithmes de simulation,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_0a68500bdada,ROME,hard:construire des projets de recherche en climatologie,Construire des projets de recherche en climatologie,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_ddfe73a54a81,ROME,hard:gerer des bases de donnees climatiques,Gérer des bases de données climatiques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_d132a60301e5,ROME,hard:preparer des rapports detailles pour des organismes de financement,Préparer des rapports détaillés pour des organismes de financement,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_b5577991985c,ROME,hard:surveiller les avancees technologiques en modelisation,Surveiller les avancées technologiques en modélisation,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_5b6a3d3936ac,ROME,hard:utiliser des logiciels specialises en climatologie,Utiliser des logiciels spécialisés en climatologie,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_351d964f2530,ROME,hard:documenter les procedures de modelisation,Documenter les procédures de modélisation,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_a97bb4132347,ROME,hard:etablir des collaborations interdisciplinaires,Etablir des collaborations interdisciplinaires,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_afe4d574dc8e,ROME,hard:analyse de donnees climatiques,Analyse de données climatiques,,,,,,,,hard,rome_savoir,autre_hard
SKL_487cd3caea0d,ROME,hard:analyse statistique en climatologie,Analyse statistique en climatologie,,,,,,,,hard,rome_savoir,autre_hard
SKL_01a3962238c6,ROME,hard:communication scientifique en climatologie,Communication scientifique en climatologie,,,,,,,,hard,rome_savoir,autre_hard
SKL_dc1f21dea397,ROME,hard:developpement de partenariats scientifiques,Développement de partenariats scientifiques,,,,,,,,hard,rome_savoir,autre_hard
SKL_8fd77ee9aa53,ROME,hard:evaluation des impacts climatiques,Evaluation des impacts climatiques,,,,,,,,hard,rome_savoir,autre_hard
SKL_83e44dd66681,ROME,hard:formation en modelisation climatique,Formation en modélisation climatique,,,,,,,,hard,rome_savoir,autre_hard
SKL_895a541f5848,ROME,hard:gestion de crise en cas d'evenements climatiques,Gestion de crise en cas d'événements climatiques,,,,,,,,hard,rome_savoir,autre_hard
SKL_eb1bb4a79e3a,ROME,hard:gestion de projets de recherche climatique,Gestion de projets de recherche climatique,,,,,,,,hard,rome_savoir,autre_hard
SKL_d24ac4a328e4,ROME,hard:gestion des risques climatiques,Gestion des risques climatiques,,,,,,,,hard,rome_savoir,autre_hard
SKL_9915454f5de4,ROME,hard:presentation de resultats a des conferences,Présentation de résultats à des conférences,,,,,,,,hard,rome_savoir,autre_hard
SKL_0b9ba316c897,ROME,hard:redaction de rapports d'etude climatique,Rédaction de rapports d'étude climatique,,,,,,,,hard,rome_savoir,autre_hard
SKL_b8863c06e2a7,ROME,hard:utilisation de bases de donnees environnementales,Utilisation de bases de données environnementales,,,,,,,,hard,rome_savoir,autre_hard
SKL_7e1d73917a68,ROME,hard:developper des algorithmes pour l'analyse de donnees,Développer des algorithmes pour l'analyse de données,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_aebf45449f8c,ROME,hard:utiliser des logiciels specifiques aux sciences humaines pour l'analyse de donnees,Utiliser des logiciels spécifiques aux sciences humaines pour l'analyse de données,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_8b8ccb2b733b,ROME,hard:concevoir des algorithmes d'apprentissage automatique,Concevoir des algorithmes d'apprentissage automatique,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_f7c39262bf4b,ROME,hard:optimiser les performances des systemes d'ia,Optimiser les performances des systèmes d'IA,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_fd38c05d0b6f,ROME,hard:developper des modeles predictifs pour l'analyse de donnees,Développer des modèles prédictifs pour l'analyse de données,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_355d38d782e2,ROME,hard:implementer des solutions d'ia dans des environnements de production,Implémenter des solutions d'IA dans des environnements de production,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_709f6e6f599d,ROME,hard:analyser les besoins des clients pour proposer des solutions d'ia adaptees,Analyser les besoins des clients pour proposer des solutions d'IA adaptées,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_11e368dba0c7,ROME,hard:communiquer clairement les concepts d'ia aux parties prenantes non techniques,Communiquer clairement les concepts d'IA aux parties prenantes non techniques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_a82f8cf1e8cb,ROME,hard:traiter les donnees de maniere securisee et conforme,Traiter les données de manière sécurisée et conforme,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_7fcdd40698eb,ROME,hard:tester rigoureusement les modeles d'ia avant deploiement,Tester rigoureusement les modèles d'IA avant déploiement,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_c5db559db16b,ROME,hard:adapter les modeles d'ia aux changements de donnees ou de contexte,Adapter les modèles d'IA aux changements de données ou de contexte,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_08e818c0e476,ROME,hard:evaluer l'impact environnemental des projets d'ia,Evaluer l'impact environnemental des projets d'IA,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_41c753b2f053,ROME,hard:documenter les processus et les architectures d'ia,Documenter les processus et les architectures d'IA,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_7de122fc32b3,ROME,hard:assurer la maintenance et l'actualisation des systemes d'ia,Assurer la maintenance et l'actualisation des systèmes d'IA,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_2cdf7390cbb1,ROME,hard:analyser les tendances du marche pour anticiper les evolutions de l'ia,Analyser les tendances du marché pour anticiper les évolutions de l'IA,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_070f769124a6,ROME,hard:collaborer avec des experts en ethique pour evaluer les projets d'ia,Collaborer avec des experts en éthique pour évaluer les projets d'IA,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_07b9a7b4fb02,ROME,hard:gerer les risques associes aux technologies d'ia,Gérer les risques associés aux technologies d'IA,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_3d37cfe82673,ROME,hard:conduire des revues de code pour assurer la qualite des developpements d'ia,Conduire des revues de code pour assurer la qualité des développements d'IA,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_003960be3951,ROME,hard:planifier des projets d'ia en tenant compte des contraintes de temps et de budget,Planifier des projets d'IA en tenant compte des contraintes de temps et de budget,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_32df9d305ee8,ROME,hard:collaboration interdisciplinaire,Collaboration interdisciplinaire,,,,,,,,hard,rome_savoir,autre_hard
SKL_7808189367b8,ROME,hard:adaptation des ia aux besoins specifiques,Adaptation des IA aux besoins spécifiques,,,,,,,,hard,rome_savoir,autre_hard
SKL_c2826d2e7cb5,ROME,hard:connaissance approfondie en mathematiques,Connaissance approfondie en mathématiques,,,,,,,,hard,rome_savoir,autre_hard
SKL_05b8ebb551a1,ROME,hard:developpement de produits bases sur l'ia,Développement de produits basés sur l'IA,,,,,,,,hard,rome_savoir,autre_hard
SKL_fd70006af3ce,ROME,hard:evaluation de modeles d'ia,Evaluation de modèles d'IA,,,,,,,,hard,rome_savoir,autre_hard
SKL_ca788982d5a2,ROME,hard:integration de systemes d'intelligence artificielle,Intégration de systèmes d'intelligence artificielle,,,,,,,,hard,rome_savoir,autre_hard
SKL_9f4931ca1f0e,ROME,hard:techniques d'optimisation pour ia,Techniques d'optimisation pour IA,,,,,,,,hard,rome_savoir,autre_hard
SKL_050065d1e5ae,ROME,hard:utilisation de tensorflow et pytorch,Utilisation de TensorFlow et PyTorch,,,,,,,,hard,rome_savoir,langage_ou_techno_nommee
SKL_fe1990fa1217,ROME,hard:veille technologique en intelligence artificielle,Veille technologique en intelligence artificielle,,,,,,,,hard,rome_savoir,autre_hard
SKL_c874dabd8386,ROME,hard:realiser des cartes meteorologiques a partir de releves et donnees d'observation meteo transmises,Réaliser des cartes météorologiques à partir de relevés et données d'observation météo transmises,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_f03f0490f343,ROME,hard:realiser une etude d'impact environnemental,Réaliser une étude d'impact environnemental,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_458263bafe26,ROME,hard:coordonner l'activite d'une equipe,Coordonner l'activité d'une équipe,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_44817ef954e8,ROME,hard:planifier et suivre des operations de maintenance,Planifier et suivre des opérations de maintenance,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_9b10adb9a7aa,ROME,hard:optimiser les processus de diffusion d'information,Optimiser les processus de diffusion d'information,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_7e832ef1fbdf,ROME,hard:organiser des formations continues pour le personnel,Organiser des formations continues pour le personnel,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_9d86c681810e,ROME,hard:calibrer des instruments d'observation spatiale,Calibrer des instruments d'observation spatiale,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_0cc7a96fb8f8,ROME,"hard:faire appliquer les regles de qualite, hygiene, securite, sante et environnement (qhsse)","Faire appliquer les règles de Qualité, Hygiène, Sécurité, Santé et Environnement (QHSSE)",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_9d9be4096f4d,ROME,hard:evaluer les competences et les performances du personnel,Evaluer les compétences et les performances du personnel,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_e00f42e3f56b,ROME,hard:valider la fiabilite des donnees recueillies,Valider la fiabilité des données recueillies,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_44d104a18344,ROME,hard:rediger des rapports d'analyse detailles,Rédiger des rapports d'analyse détaillés,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_04886a1350bc,ROME,hard:coordonner les operations journalieres de la station,Coordonner les opérations journalières de la station,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_246a5ca0bc97,ROME,hard:developper des strategies pour ameliorer l'efficacite des operations,Développer des stratégies pour améliorer l'efficacité des opérations,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_f6f798444b45,ROME,hard:evaluer les performances des equipements meteorologiques,Evaluer les performances des équipements météorologiques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_e1cbecaa9c68,ROME,hard:collaborer avec des chercheurs pour des etudes meteorologiques,Collaborer avec des chercheurs pour des études météorologiques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_ec89ab92fadd,ROME,hard:construire des partenariats avec des institutions meteorologiques,Construire des partenariats avec des institutions météorologiques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_fdc1570ff252,ROME,hard:argumenter pour obtenir des financements pour des projets de recherche,Argumenter pour obtenir des financements pour des projets de recherche,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_58ffb4b5752e,ROME,hard:assurer la maintenance preventive des instruments meteo,Assurer la maintenance préventive des instruments météo,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_f570b5c9607b,ROME,hard:techniques de modelisation,Techniques de modélisation,,,,,,,,hard,rome_savoir,autre_hard
SKL_f246f0f82461,ROME,hard:calibration des instruments meteorologiques,Calibration des instruments météorologiques,,,,,,,,hard,rome_savoir,autre_hard
SKL_b9be1b142603,ROME,hard:collaboration avec des organismes de recherche climatique,Collaboration avec des organismes de recherche climatique,,,,,,,,hard,rome_savoir,autre_hard
SKL_aac0ee8d9047,ROME,hard:developpement de modeles predictifs meteo,Développement de modèles prédictifs météo,,,,,,,,hard,rome_savoir,autre_hard
SKL_47ad11305fa9,ROME,hard:formation sur les outils meteorologiques,Formation sur les outils météorologiques,,,,,,,,hard,rome_savoir,autre_hard
SKL_51d74367c21a,ROME,hard:interpretation des cartes meteo,Interprétation des cartes météo,,,,,,,,hard,rome_savoir,autre_hard
SKL_0920de99e06c,ROME,hard:maintenance des equipements de station meteorologique,Maintenance des équipements de station météorologique,,,,,,,,hard,rome_savoir,autre_hard
SKL_1fe79c0ac9cb,ROME,hard:planification operationnelle en meteorologie,Planification opérationnelle en météorologie,,,,,,,,hard,rome_savoir,autre_hard
SKL_69be15f55a70,ROME,hard:redaction de rapports meteorologiques,Rédaction de rapports météorologiques,,,,,,,,hard,rome_savoir,autre_hard
SKL_979882c8d5f8,ROME,hard:surveillance des phenomenes meteorologiques extremes,Surveillance des phénomènes météorologiques extrêmes,,,,,,,,hard,rome_savoir,autre_hard
SKL_bca1f18a258a,ROME,hard:observer un phenomene meteorologique,Observer un phénomène météorologique,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_7b6a1b69dcf3,ROME,hard:traiter une information meteorologique recueillie,Traiter une information météorologique recueillie,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_a9177184ee00,ROME,hard:interpreter les modeles de prevision meteorologique,Interpréter les modèles de prévision météorologique,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_c9100588785c,ROME,hard:respecter les normes de securite dans la collecte de donnees,Respecter les normes de sécurité dans la collecte de données,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_eaaea1c57af9,ROME,hard:participer a des conferences internationales sur le climat,Participer à des conférences internationales sur le climat,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_b5d0a50046c3,ROME,hard:collaborer avec des equipes internationales pour des etudes conjointes,Collaborer avec des équipes internationales pour des études conjointes,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_78aa49808f83,ROME,hard:traiter les informations liees aux conditions meteorologiques,Traiter les informations liées aux conditions météorologiques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_126406caee36,ROME,hard:se coordonner avec des equipes pour des alertes meteo urgentes,Se coordonner avec des équipes pour des alertes météo urgentes,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_d8294b5cc24c,ROME,hard:gerer les communications avec les agences meteorologiques nationales,Gérer les communications avec les agences météorologiques nationales,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_1b33cc5d35d1,ROME,hard:preparer des rapports detailles sur les conditions meteorologiques,Préparer des rapports détaillés sur les conditions météorologiques,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_ce442c764854,ROME,hard:concevoir des outils d'analyse et de visualisation meteorologique,Concevoir des outils d'analyse et de visualisation météorologique,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_1b06df381b6e,ROME,hard:gerer des projets de recherche en meteorologie,Gérer des projets de recherche en météorologie,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_e3aa97826f30,ROME,hard:gerer les equipements de mesure meteorologique,Gérer les équipements de mesure météorologique,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_78359168015b,ROME,hard:aerologie,Aérologie,,,,,,,,hard,rome_savoir,autre_hard
SKL_3c5a20f9caed,ROME,hard:modelisation spatiale,Modélisation spatiale,,,,,,,,hard,rome_savoir,autre_hard
SKL_f41b6c54a6e9,ROME,hard:interpretation des donnees meteorologiques,Interprétation des données météorologiques,,,,,,,,hard,rome_savoir,autre_hard
SKL_752aa32803dd,ROME,hard:consultation meteorologique pour les medias,Consultation météorologique pour les médias,,,,,,,,hard,rome_savoir,autre_hard
SKL_3fc078421a65,ROME,hard:gestion de bases de donnees meteorologiques,Gestion de bases de données météorologiques,,,,,,,,hard,rome_savoir,autre_hard
SKL_17cfe27818e4,ROME,hard:interpretation des images satellite,Interprétation des images satellite,,,,,,,,hard,rome_savoir,autre_hard
SKL_4dd5ac165dc5,ROME,hard:utilisation de logiciels de prevision meteo,Utilisation de logiciels de prévision météo,,,,,,,,hard,rome_savoir,autre_hard
SKL_8d485b6308bc,ROME,hard:utilisation de satellites meteorologiques,Utilisation de satellites météorologiques,,,,,,,,hard,rome_savoir,autre_hard
SKL_45eacd86858a,ROME,"hard:determiner des composants d'architecture, des technologies, des equipements, des outils supports et les integrer selon les specifications","Déterminer des composants d'architecture, des technologies, des équipements, des outils supports et les intégrer selon les spécifications",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_288719191800,ROME,hard:mettre a jour les logiciels des systemes embarques,Mettre à jour les logiciels des systèmes embarqués,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_6f17930fd176,ROME,hard:optimiser l'interface utilisateur des systemes,Optimiser l'interface utilisateur des systèmes,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_a00bc7747ded,ROME,hard:concevoir des architectures de systemes embarques,Concevoir des architectures de systèmes embarqués,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_7b36d51a198f,ROME,hard:developper des logiciels pour systemes embarques,Développer des logiciels pour systèmes embarqués,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_e24a00d4d3ad,ROME,hard:tester et valider des systemes embarques,Tester et valider des systèmes embarqués,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_86dce881f832,ROME,hard:assurer la compatibilite des systemes embarques avec differents materiels,Assurer la compatibilité des systèmes embarqués avec différents matériels,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_5a05f6fbf8d3,ROME,hard:analyser les besoins clients pour des solutions embarquees,Analyser les besoins clients pour des solutions embarquées,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_8c9460d23dc2,ROME,hard:superviser des equipes de developpement de systemes embarques,Superviser des équipes de développement de systèmes embarqués,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_abec039aa555,ROME,hard:mettre en place des protocoles de securite pour systemes embarques,Mettre en place des protocoles de sécurité pour systèmes embarqués,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_d84111bb4296,ROME,hard:realiser des etudes de faisabilite pour nouveaux projets embarques,Réaliser des études de faisabilité pour nouveaux projets embarqués,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_d9dbda86a704,ROME,hard:collaborer avec des fournisseurs pour des composants de systemes,Collaborer avec des fournisseurs pour des composants de systèmes,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_857d92ae2920,ROME,hard:respecter les normes industrielles dans la conception embarquee,Respecter les normes industrielles dans la conception embarquée,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_652525001d1d,ROME,hard:logiciels de conception ou dessin assiste par ordinateur (cao/dao),Logiciels de conception ou dessin assisté par ordinateur (CAO/DAO),,,,,,,,hard,rome_savoir,autre_hard
SKL_f4ffc6da9766,ROME,hard:analyse des besoins clients pour systemes embarques,Analyse des besoins clients pour systèmes embarqués,,,,,,,,hard,rome_savoir,autre_hard
SKL_0ee12f5cdbed,ROME,"hard:connaissance des bus de communication (can, spi, i2c)","Connaissance des bus de communication (CAN, SPI, I2C)",,,,,,,,hard,rome_savoir,autre_hard
SKL_13157c58c174,ROME,hard:connaissance des microcontroleurs,Connaissance des microcontrôleurs,,,,,,,,hard,rome_savoir,autre_hard
SKL_2fb21a0cafe3,ROME,hard:debogage de systemes embarques,Débogage de systèmes embarqués,,,,,,,,hard,rome_savoir,autre_hard
SKL_19dc6559576b,ROME,hard:documentation technique pour systemes embarques,Documentation technique pour systèmes embarqués,,,,,,,,hard,rome_savoir,autre_hard
SKL_8c2a49ac61b8,ROME,hard:gestion des versions de logiciels embarques,Gestion des versions de logiciels embarqués,,,,,,,,hard,rome_savoir,autre_hard
SKL_4392d34c7fdc,ROME,hard:respect des normes de qualite et de securite,Respect des normes de qualité et de sécurité,,,,,,,,hard,rome_savoir,autre_hard
SKL_c12e0fd69710,ROME,hard:ingenieur diplome de l'ecole d'ingenieurs denis-diderot de l'universite paris cite specialite systemes informatiques embarques,Ingénieur diplômé de l'école d'ingénieurs Denis-Diderot de l'université Paris Cité spécialité systèmes informatiques embarqués,,,,,,,,hard,rome_savoir,autre_hard
SKL_2835760f8f31,ROME,hard:ingenieur diplome de l'ecole nationale superieure de techniques avancees bretagne specialite systemes embarques,Ingénieur diplômé de l'école nationale supérieure de techniques avancées Bretagne spécialité systèmes embarqués,,,,,,,,hard,rome_savoir,autre_hard
SKL_4a60742861e0,ROME,"hard:ingenieur diplome de l'ecole nationale superieure d'electronique, informatique, telecommunications, mathematique et mecanique de bordeaux de l'institut polytechnique de bordeaux specialite systemes electroniques embarques","Ingénieur diplômé de l'école nationale supérieure d'électronique, informatique, télécommunications, mathématique et mécanique de Bordeaux de l'institut polytechnique de Bordeaux spécialité systèmes électroniques embarqués",,,,,,,,hard,rome_savoir,autre_hard
SKL_0048bd2d55e2,ROME,hard:ingenieur diplome de l'ecole nationale superieure des mines de saint-etienne de l'institut mines-telecom specialite systemes electroniques embarques,Ingénieur diplômé de l'école nationale supérieure des mines de Saint-Etienne de l'institut Mines-Télécom spécialité systèmes électroniques embarqués,,,,,,,,hard,rome_savoir,autre_hard
SKL_139b283ba52f,ROME,hard:ingenieur diplome de l'ecole polytechnique universitaire de l'universite cote d'azur specialite electronique et systemes embarques,Ingénieur diplômé de l'école polytechnique universitaire de l'université Côte d'Azur spécialité électronique et systèmes embarqués,,,,,,,,hard,rome_savoir,autre_hard
SKL_79810306bc02,ROME,hard:ingenieur diplome de l'ecole polytechnique universitaire de l'universite de lille specialite systemes embarques et genie electrique,Ingénieur diplômé de l'école polytechnique universitaire de l'université de Lille spécialité systèmes embarqués et génie électrique,,,,,,,,hard,rome_savoir,autre_hard
SKL_ee453d684112,ROME,hard:ingenieur diplome de l'institut des sciences et techniques des yvelines de l'universite de versailles-saint-quentin en yvelines specialite systemes electroniques embarques,Ingénieur diplômé de l'institut des sciences et techniques des Yvelines de l'université de Versailles-Saint-Quentin en Yvelines spécialité systèmes électroniques embarqués,,,,,,,,hard,rome_savoir,autre_hard
SKL_c954c4c5d040,ROME,hard:ingenieur diplome du cesi specialite systemes electriques et electroniques embarques,Ingénieur diplômé du CESI spécialité systèmes électriques et électroniques embarqués,,,,,,,,hard,rome_savoir,autre_hard
SKL_908256750a57,ROME,hard:etudier des caracteristiques de neiges et de manteaux neigeux et evaluer des risques d'avalanches,Etudier des caractéristiques de neiges et de manteaux neigeux et évaluer des risques d'avalanches,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_bb55ca3276d1,ROME,hard:mettre en oeuvre des initiatives ecologiques pour reduire l'impact environnemental,Mettre en œuvre des initiatives écologiques pour réduire l'impact environnemental,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_47edf859bfd8,ROME,hard:optimiser l'utilisation des equipements de surveillance meteorologique,Optimiser l'utilisation des équipements de surveillance météorologique,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_96638cc11cff,ROME,hard:optimiser les methodes de collecte de donnees meteo,Optimiser les méthodes de collecte de données météo,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_bfe3a178bf3c,ROME,hard:oceanographie,Océanographie,,,,,,,,hard,rome_savoir,autre_hard
SKL_e479fac3fb3c,ROME,hard:perturbations tropicales,Perturbations tropicales,,,,,,,,hard,rome_savoir,autre_hard
SKL_e11c4511388d,ROME,hard:analyse de donnees spatiales,Analyse de données spatiales,,,,,,,,hard,rome_savoir,autre_hard
SKL_00a71d466d87,ROME,hard:gestion de projets meteorologiques,Gestion de projets météorologiques,,,,,,,,hard,rome_savoir,autre_hard
SKL_09128a6b279e,ROME,hard:preparation de bulletins meteorologiques,Préparation de bulletins météorologiques,,,,,,,,hard,rome_savoir,autre_hard
SKL_12b5d49148b6,ROME,hard:surveillance des conditions climatiques,Surveillance des conditions climatiques,,,,,,,,hard,rome_savoir,autre_hard
SKL_b37ead5ddfdb,ROME,hard:integrer un systeme de gestion de base de donnees - sgbd -,Intégrer un Système de Gestion de Base de Données - SGBD -,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_ab84c79473b9,ROME,hard:installer des elements de controle d'acces,Installer des éléments de contrôle d'accès,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_293ddf85454e,ROME,"hard:stocker et organiser des donnees (gestionnaire de fichiers, espace de stockage en ligne, bases de donnees...)","Stocker et organiser des données (gestionnaire de fichiers, espace de stockage en ligne, bases de données...)",,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_37fa045a1614,ROME,hard:saisir ou faire saisir les donnees recueillies dans la base de donnees,Saisir ou faire saisir les données recueillies dans la base de données,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_fdd179509be3,ROME,hard:utiliser de maniere pertinente et efficace des logiciels de base de donnees et la suite office,Utiliser de manière pertinente et efficace des logiciels de base de données et la suite Office,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_51e2805c1f0e,ROME,hard:collaborer avec des equipes de developpement,Collaborer avec des équipes de développement,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_baf6e1218771,ROME,hard:assurer la formation continue de l'equipe sur les nouvelles technologies,Assurer la formation continue de l'équipe sur les nouvelles technologies,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_0027696732a5,ROME,hard:mettre en place des politiques de securite pour proteger les donnees,Mettre en place des politiques de sécurité pour protéger les données,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_96818f5e5642,ROME,hard:surveiller les performances du systeme de gestion de bases de donnees,Surveiller les performances du système de gestion de bases de données,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_3f1089c21986,ROME,hard:diagnostiquer et resoudre les problemes lies aux bases de donnees,Diagnostiquer et résoudre les problèmes liés aux bases de données,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_c3aad42af879,ROME,hard:evaluer l'utilisation des donnees pour recommander des ameliorations,Evaluer l'utilisation des données pour recommander des améliorations,,,,,,,,hard,rome_savoir_faire,autre_hard
SKL_f59987812bb9,ROME,hard:configurer des replications de donnees pour assurer la disponibilite,Configurer des réplications de données pour assurer la disponibilité,,,,,,,,hard,rome_savoir_faire,autre_hard
