entity_id,entity_kind,unified_id,label_en,qid,wikidata_url,wd_label,wd_description,instance_of,match_method,confidence
USKL_3935d8d5c92a,skill,USKL_3935d8d5c92a,business analytics,Q5001829,https://www.wikidata.org/wiki/Q5001829,business analytics,,,exact,high
USKL_aafaa70e7b52,skill,USKL_aafaa70e7b52,Joomla,Q13167,https://www.wikidata.org/wiki/Q13167,Joomla,,,exact,high
USKL_dd964ca18d6c,skill,USKL_dd964ca18d6c,electronics,Q11650,https://www.wikidata.org/wiki/Q11650,electronics,,,exact,high
USKL_316e45d8321e,skill,USKL_316e45d8321e,Robotics,Q131920116,https://www.wikidata.org/wiki/Q131920116,Robotics,,,exact,high
USKL_55837d589fa9,skill,USKL_55837d589fa9,telecommunications engineering,Q1061219,https://www.wikidata.org/wiki/Q1061219,telecommunications engineering,,,exact,high
USKL_ba929b0ce4dc,skill,USKL_ba929b0ce4dc,mechatronics,Q180165,https://www.wikidata.org/wiki/Q180165,mechatronics,,,exact,high
USKL_22d267e5a02a,skill,USKL_22d267e5a02a,Wireshark,Q403539,https://www.wikidata.org/wiki/Q403539,Wireshark,,,exact,high
USKL_00c57890b0fc,skill,USKL_00c57890b0fc,Distributed Computing,Q5283113,https://www.wikidata.org/wiki/Q5283113,Distributed Computing,,,exact,high
USKL_ed6d17b5959e,skill,USKL_ed6d17b5959e,Python,Q28865,https://www.wikidata.org/wiki/Q28865,Python,,,exact+csv_seed,high
USKL_411a71b404b2,skill,USKL_411a71b404b2,DevOps,Q110262633,https://www.wikidata.org/wiki/Q110262633,DevOps,,,exact,high
USKL_e5f7e4078b1f,skill,USKL_e5f7e4078b1f,database,Q132198157,https://www.wikidata.org/wiki/Q132198157,database,,,exact,high
USKL_3331ff4490ba,skill,USKL_3331ff4490ba,Oracle Warehouse Builder,Q3354986,https://www.wikidata.org/wiki/Q3354986,Oracle Warehouse Builder,,,exact,high
USKL_883936c34ecd,skill,USKL_883936c34ecd,GDPR,Q24625274,https://www.wikidata.org/wiki/Q24625274,GDPR,,,exact,high
USKL_9727fdad2f9d,skill,USKL_9727fdad2f9d,Chef,Q1068916,https://www.wikidata.org/wiki/Q1068916,Chef,,,exact,high
USKL_60cd6bee3526,skill,USKL_60cd6bee3526,information extraction,Q1662562,https://www.wikidata.org/wiki/Q1662562,information extraction,,,exact,high
USKL_08befd8aa54c,skill,USKL_08befd8aa54c,cyber security,Q3510521,https://www.wikidata.org/wiki/Q3510521,computer security,,,alias,medium
USKL_d8d49bff75e8,skill,USKL_d8d49bff75e8,Pascal,Q102072,https://www.wikidata.org/wiki/Q102072,Pascal,,,exact,high
USKL_d1fb015160b9,skill,USKL_d1fb015160b9,Network Engineering,Q110262567,https://www.wikidata.org/wiki/Q110262567,Network Engineering,,,exact,high
USKL_171379b5a44a,skill,USKL_171379b5a44a,Virtual Reality,Q15750987,https://www.wikidata.org/wiki/Q15750987,Virtual Reality,,,exact,high
USKL_78b9bc79ad5a,skill,USKL_78b9bc79ad5a,NoSQL,Q5999165,https://www.wikidata.org/wiki/Q5999165,NoSQL,,,exact,high
USKL_653fdb1438fd,skill,USKL_653fdb1438fd,Cisco,Q980092,https://www.wikidata.org/wiki/Q980092,Cisco,,,exact,high
USKL_a9581386c02e,skill,USKL_a9581386c02e,Puppet,Q2095962,https://www.wikidata.org/wiki/Q2095962,Puppet,,,exact,high
USKL_4f7e565d9edf,skill,USKL_4f7e565d9edf,social network analysis,Q7551269,https://www.wikidata.org/wiki/Q7551269,social network analysis,,,exact,high
USKL_0f5e05abaa53,skill,USKL_0f5e05abaa53,IBM InfoSphere DataStage,Q5968866,https://www.wikidata.org/wiki/Q5968866,IBM InfoSphere DataStage,,,exact,high
USKL_9109d1400572,skill,USKL_9109d1400572,Perl,Q256617,https://www.wikidata.org/wiki/Q256617,Perl,,,exact,high
USKL_fb21cd60fdd4,skill,USKL_fb21cd60fdd4,Vagrant,Q7908548,https://www.wikidata.org/wiki/Q7908548,Vagrant,,,exact,high
USKL_450126b167f3,skill,USKL_450126b167f3,Ansible,Q2852503,https://www.wikidata.org/wiki/Q2852503,Ansible,,,exact,high
USKL_0def91adf6c8,skill,USKL_0def91adf6c8,Microsoft Visual C++,Q847296,https://www.wikidata.org/wiki/Q847296,Visual C++,,,exact+csv_seed,high
USKL_d73535f50e8e,skill,USKL_d73535f50e8e,SPARK,Q3493345,https://www.wikidata.org/wiki/Q3493345,SPARK,,,exact,high
USKL_7e5374753278,skill,USKL_7e5374753278,Swift,Q17118377,https://www.wikidata.org/wiki/Q17118377,Swift,,,exact+csv_seed,high
USKL_5fd2bcf26299,skill,USKL_5fd2bcf26299,Scala,Q460584,https://www.wikidata.org/wiki/Q460584,Scala,,,exact+csv_seed,high
USKL_c71731dc59d7,skill,USKL_c71731dc59d7,Parrot Security OS,Q19768087,https://www.wikidata.org/wiki/Q19768087,Parrot OS,,,alias,medium
USKL_9d65f68df42f,skill,USKL_9d65f68df42f,Ruby,Q218935,https://www.wikidata.org/wiki/Q218935,Ruby,,,exact,high
USKL_d109730089ff,skill,USKL_d109730089ff,Angular,Q28925578,https://www.wikidata.org/wiki/Q28925578,Angular,,,exact+csv_seed,high
USKL_6b9d7c433810,skill,USKL_6b9d7c433810,C#,Q110857100,https://www.wikidata.org/wiki/Q110857100,C#,,,exact,high
USKL_688e11c601f9,skill,USKL_688e11c601f9,R,Q206904,https://www.wikidata.org/wiki/Q206904,R,,,exact+csv_seed,high
USKL_abc7409fe51f,skill,USKL_abc7409fe51f,Java,Q251,https://www.wikidata.org/wiki/Q251,Java,,,exact+csv_seed,high
USKL_adfe96a6d21a,skill,USKL_adfe96a6d21a,data protection,Q456632,https://www.wikidata.org/wiki/Q456632,information privacy,,,alias,medium
USKL_5c2dd08dc9c7,skill,USKL_5c2dd08dc9c7,image recognition,Q28038508,https://www.wikidata.org/wiki/Q28038508,image recognition,,,exact,high
USKL_ec5ebd5c22df,skill,USKL_ec5ebd5c22df,MATLAB,Q169478,https://www.wikidata.org/wiki/Q169478,MATLAB,,,exact+csv_seed,high
USKL_c49f3e245d08,skill,USKL_c49f3e245d08,Oracle Data Integrator,Q18154822,https://www.wikidata.org/wiki/Q18154822,Oracle Data Integrator,,,exact,high
USKL_b409cb1c558a,skill,USKL_b409cb1c558a,Haskell,Q974187,https://www.wikidata.org/wiki/Q974187,Haskell,,,exact,high
USKL_fdf7b9cb2819,skill,USKL_fdf7b9cb2819,WordPress,Q2001888,https://www.wikidata.org/wiki/Q2001888,WordPress.com,,,alias,medium
USKL_7f3178e6e84a,skill,USKL_7f3178e6e84a,Groovy,Q3116945,https://www.wikidata.org/wiki/Q3116945,groovy,,,alias,medium
USKL_4f8e7d8aaf5b,skill,USKL_4f8e7d8aaf5b,OmniPage,Q3227436,https://www.wikidata.org/wiki/Q3227436,OmniPage,,,exact,high
USKL_35a6b42460fe,skill,USKL_35a6b42460fe,SQL Server,Q400708,https://www.wikidata.org/wiki/Q400708,SQL Server,,,exact,high
USKL_9d9ef45ad4f9,skill,USKL_9d9ef45ad4f9,Solidity,Q24909565,https://www.wikidata.org/wiki/Q24909565,Solidity,,,exact+csv_seed,high
USKL_20498fe612d8,skill,USKL_20498fe612d8,Jenkins,Q529830,https://www.wikidata.org/wiki/Q529830,Jenkins,,,exact,high
USKL_9ed38d324f1f,skill,USKL_9ed38d324f1f,Eclipse,Q214685,https://www.wikidata.org/wiki/Q214685,Eclipse,,,exact,high
USKL_496b654bff86,skill,USKL_496b654bff86,Xcode,Q250328,https://www.wikidata.org/wiki/Q250328,Xcode,,,exact+csv_seed,high
USKL_ea958e3f8ddb,skill,USKL_ea958e3f8ddb,CSS,Q223794,https://www.wikidata.org/wiki/Q223794,CSS,,,exact+csv_seed,high
USKL_8e2bdb5f7ced,skill,USKL_8e2bdb5f7ced,Teradata Database,Q65746013,https://www.wikidata.org/wiki/Q65746013,Teradata Database,,,exact,high
USKL_d2739385cb7e,skill,USKL_d2739385cb7e,Nessus,Q1070329,https://www.wikidata.org/wiki/Q1070329,Nessus,,,exact,high
USKL_a0a48ed87982,skill,USKL_a0a48ed87982,PostgreSQL,Q192490,https://www.wikidata.org/wiki/Q192490,PostgreSQL,,,exact,high
USKL_f29d26fe8542,skill,USKL_f29d26fe8542,DB2,Q564782,https://www.wikidata.org/wiki/Q564782,DB2,,,exact,high
USKL_57052e59dc8c,skill,USKL_57052e59dc8c,Objective-C,Q188531,https://www.wikidata.org/wiki/Q188531,Objective-C,,,exact+csv_seed,high
USKL_92301e58d36e,skill,USKL_92301e58d36e,computer forensics,Q878553,https://www.wikidata.org/wiki/Q878553,computer forensics,,,exact,high
USKL_a5dbd0ae2462,skill,USKL_a5dbd0ae2462,PHP,Q59,https://www.wikidata.org/wiki/Q59,PHP,,,exact+csv_seed,high
USKL_ff4ad01c3bd0,skill,USKL_ff4ad01c3bd0,TypeScript,Q978185,https://www.wikidata.org/wiki/Q978185,TypeScript,,,exact+csv_seed,high
USKL_f7bc1a65854e,skill,USKL_f7bc1a65854e,Metasploit,Q1147445,https://www.wikidata.org/wiki/Q1147445,Metasploit,,,exact,high
USKL_31e9298306ca,skill,USKL_31e9298306ca,COBOL,Q5013256,https://www.wikidata.org/wiki/Q5013256,COBOL,,,exact,high
USKL_07425585776d,skill,USKL_07425585776d,Natural Language Processing,Q59289206,https://www.wikidata.org/wiki/Q59289206,Natural Language Processing,,,exact,high
USKL_3a623de75052,skill,USKL_3a623de75052,Data Science,Q110262588,https://www.wikidata.org/wiki/Q110262588,Data Science,,,exact,high
USKL_08cf80b07ead,skill,USKL_08cf80b07ead,SQL,Q3943857,https://www.wikidata.org/wiki/Q3943857,SQL,,,exact,high
USKL_5a744b7dd30d,skill,USKL_5a744b7dd30d,cybernetics,Q123637,https://www.wikidata.org/wiki/Q123637,cybernetics,,,exact,high
USKL_f86a787aed78,skill,USKL_f86a787aed78,LESS,Q1107192,https://www.wikidata.org/wiki/Q1107192,LESS,,,exact+csv_seed,high
USKL_b215fd27c9ef,skill,USKL_b215fd27c9ef,ASP.NET,Q178817,https://www.wikidata.org/wiki/Q178817,ASP.NET,,,exact+csv_seed,high
USKL_a2b0659f5384,skill,USKL_a2b0659f5384,Cloud Technologies,Q140136708,https://www.wikidata.org/wiki/Q140136708,Cloud Technologies S.A.,,,alias,medium
USKL_43fa93dd5462,skill,USKL_43fa93dd5462,Hadoop,Q29120,https://www.wikidata.org/wiki/Q29120,Apache Hadoop,,,alias,medium
USKL_3fdd26c3e51a,skill,USKL_3fdd26c3e51a,Internet of Things,Q110262629,https://www.wikidata.org/wiki/Q110262629,Internet of Things,,,exact,high
USKL_a737e3fdeca0,skill,USKL_a737e3fdeca0,decision support systems,Q330268,https://www.wikidata.org/wiki/Q330268,decision support system,,,alias,medium
USKL_133201efb7ca,skill,USKL_133201efb7ca,Kali Linux,Q8364850,https://www.wikidata.org/wiki/Q8364850,Kali Linux,,,exact,high
USKL_5ef1bf06a146,skill,USKL_5ef1bf06a146,Machine Learning,Q6723676,https://www.wikidata.org/wiki/Q6723676,Machine Learning,,,exact,high
USKL_b16630fa1c0d,skill,USKL_b16630fa1c0d,HTML,Q8811,https://www.wikidata.org/wiki/Q8811,HTML,,,exact+csv_seed,high
USKL_a595ee0ed70d,skill,USKL_a595ee0ed70d,Fortran,Q83303,https://www.wikidata.org/wiki/Q83303,Fortran,,,exact+csv_seed,high
USKL_aed462dda9da,skill,USKL_aed462dda9da,Cryptography,Q110262525,https://www.wikidata.org/wiki/Q110262525,Cryptography,,,exact,high
USKL_00c26f29f272,skill,USKL_00c26f29f272,Bash,Q189248,https://www.wikidata.org/wiki/Q189248,GNU Bash,,,exact+csv_seed,high
USKL_2bc8bde6d9ac,skill,USKL_2bc8bde6d9ac,Telecommunications,Q96334266,https://www.wikidata.org/wiki/Q96334266,Telecommunications,,,exact,high
USKL_ec04fef56323,skill,USKL_ec04fef56323,Visualization,Q1696827,https://www.wikidata.org/wiki/Q1696827,Visualization,,,exact,high
USKL_85a5abe424ef,skill,USKL_85a5abe424ef,Apache Hadoop,Q29120,https://www.wikidata.org/wiki/Q29120,Apache Hadoop,,,exact,high
USKL_fab607ccbaf9,skill,USKL_fab607ccbaf9,Apache HTTP Server,Q11354,https://www.wikidata.org/wiki/Q11354,Apache HTTP Server,,,exact,high
USKL_b8c9dab797d1,skill,USKL_b8c9dab797d1,macOS,Q14116,https://www.wikidata.org/wiki/Q14116,macOS,,,exact,high
USKL_6822d99b2c7f,skill,USKL_6822d99b2c7f,Backbone.js,Q3736988,https://www.wikidata.org/wiki/Q3736988,Backbone.js,,,exact,high
USKL_d26d451225be,skill,USKL_d26d451225be,Eclipse IDE,Q82268,https://www.wikidata.org/wiki/Q82268,Q82268,,,alias,medium
USKL_cc6c0e0ce9d5,skill,USKL_cc6c0e0ce9d5,Google Analytics,Q220577,https://www.wikidata.org/wiki/Q220577,Google Analytics,,,exact,high
USKL_97eefbe93ae6,skill,USKL_97eefbe93ae6,Linux,Q261593,https://www.wikidata.org/wiki/Q261593,Linux,,,exact,high
USKL_bf10b1111320,skill,USKL_bf10b1111320,Microsoft SQL Server,Q215819,https://www.wikidata.org/wiki/Q215819,Microsoft SQL Server,,,exact,high
USKL_848d6859e97d,skill,USKL_848d6859e97d,Microsoft Windows Server,Q11219,https://www.wikidata.org/wiki/Q11219,Q11219,,,alias,medium
USKL_af742ff4a462,skill,USKL_af742ff4a462,MongoDB,Q1165204,https://www.wikidata.org/wiki/Q1165204,MongoDB,,,exact+csv_seed,high
USKL_7b28d8af6121,skill,USKL_7b28d8af6121,Node.js,Q756100,https://www.wikidata.org/wiki/Q756100,Node.js,,,exact+csv_seed,high
USKL_f2acd243ebe7,skill,USKL_f2acd243ebe7,Oracle Database,Q185524,https://www.wikidata.org/wiki/Q185524,Oracle Database,,,exact,high
USKL_3bf36318f640,skill,USKL_3bf36318f640,Oracle E-Business Suite,Q2426725,https://www.wikidata.org/wiki/Q2426725,Oracle E-Business Suite,,,exact,high
USKL_f749ab962f2c,skill,USKL_f749ab962f2c,Oracle Hyperion,Q1431991,https://www.wikidata.org/wiki/Q1431991,Hyperion Solutions Corporation,,,alias,medium
USKL_a20864eebe9f,skill,USKL_a20864eebe9f,Oracle PeopleSoft,Q1928814,https://www.wikidata.org/wiki/Q1928814,PeopleSoft,,,alias,medium
USKL_be249c47fdd2,skill,USKL_be249c47fdd2,PL/SQL,Q41574,https://www.wikidata.org/wiki/Q41574,PL/SQL,,,exact+csv_seed,high
USKL_745bd3d27837,skill,USKL_745bd3d27837,Oracle Solaris,Q14646,https://www.wikidata.org/wiki/Q14646,Solaris,,,alias,medium
USKL_85b54c8aa7d6,skill,USKL_85b54c8aa7d6,Oracle WebLogic Server,Q83589,https://www.wikidata.org/wiki/Q83589,Oracle WebLogic Server,,,exact,high
USKL_d5fba0ab5f5d,skill,USKL_d5fba0ab5f5d,Samba,Q1830735,https://www.wikidata.org/wiki/Q1830735,Samba,,,exact,high
USKL_6e34f8faa349,skill,USKL_6e34f8faa349,Spring Framework,Q720314,https://www.wikidata.org/wiki/Q720314,Spring Framework,,,exact,high
USKL_ff94537fada5,skill,USKL_ff94537fada5,Tableau,Q343131,https://www.wikidata.org/wiki/Q343131,Tableau,,,exact,high
USKL_7531d8057cdf,skill,USKL_7531d8057cdf,UNIX,Q105994387,https://www.wikidata.org/wiki/Q105994387,AT&T UNIX,,,alias,medium
USKL_3115d62a26cc,skill,USKL_3115d62a26cc,Veritas NetBackup,Q2063698,https://www.wikidata.org/wiki/Q2063698,NetBackup,,,alias,medium
USKL_82365271a773,skill,USKL_82365271a773,Adobe ColdFusion,Q468446,https://www.wikidata.org/wiki/Q468446,Adobe ColdFusion,,,exact,high
USKL_8ce010afc780,skill,USKL_8ce010afc780,Adobe Dreamweaver,Q192324,https://www.wikidata.org/wiki/Q192324,Adobe Dreamweaver,,,exact,high
USKL_6276198c8ecf,skill,USKL_6276198c8ecf,Amazon Redshift,Q17012109,https://www.wikidata.org/wiki/Q17012109,Amazon Redshift,,,exact,high
USKL_758fd9a48efa,skill,USKL_758fd9a48efa,Apache Hive,Q4778914,https://www.wikidata.org/wiki/Q4778914,Apache Hive,,,exact,high
USKL_877c1fb2747a,skill,USKL_877c1fb2747a,Apache Kafka,Q16235208,https://www.wikidata.org/wiki/Q16235208,Apache Kafka,,,exact,high
USKL_457814fa0c07,skill,USKL_457814fa0c07,Apache Spark,Q7573619,https://www.wikidata.org/wiki/Q7573619,Apache Spark,,,exact,high
USKL_6d9dca5ee86b,skill,USKL_6d9dca5ee86b,Apache Struts,Q900957,https://www.wikidata.org/wiki/Q900957,Apache Struts,,,exact,high
USKL_2818ab675ac2,skill,USKL_2818ab675ac2,Django,Q842014,https://www.wikidata.org/wiki/Q842014,Django,,,exact+csv_seed,high
USKL_37037c699375,skill,USKL_37037c699375,Docker,Q910577,https://www.wikidata.org/wiki/Q910577,Docker,,,exact,high
USKL_90a3e73c4e36,skill,USKL_90a3e73c4e36,Elasticsearch,Q3050461,https://www.wikidata.org/wiki/Q3050461,Elasticsearch,,,exact,high
USKL_3928d132146a,skill,USKL_3928d132146a,Git,Q363944,https://www.wikidata.org/wiki/Q363944,Git,,,exact,high
USKL_9598440044a2,skill,USKL_9598440044a2,Go,Q37227,https://www.wikidata.org/wiki/Q37227,Go,,,exact+csv_seed,high
USKL_c12ce6f709f6,skill,USKL_c12ce6f709f6,Jupyter Notebook,Q105099901,https://www.wikidata.org/wiki/Q105099901,Jupyter Notebook,,,exact+csv_seed,high
USKL_b5432b43962d,skill,USKL_b5432b43962d,ASP.NET Core MVC,Q24833297,https://www.wikidata.org/wiki/Q24833297,ASP.NET Core MVC,,,exact,high
USKL_be1e38ccc9be,skill,USKL_be1e38ccc9be,Microsoft Power BI,Q23542287,https://www.wikidata.org/wiki/Q23542287,Microsoft Power BI,,,exact,high
USKL_e734029990ca,skill,USKL_e734029990ca,Microsoft Windows,Q1406,https://www.wikidata.org/wiki/Q1406,Microsoft Windows,,,exact,high
USKL_e71444f4108e,skill,USKL_e71444f4108e,Oracle Application Server,Q2027912,https://www.wikidata.org/wiki/Q2027912,Oracle Application Server,,,exact,high
USKL_c956a2e1b3b2,skill,USKL_c956a2e1b3b2,Oracle SQL Developer,Q931351,https://www.wikidata.org/wiki/Q931351,Oracle SQL Developer,,,exact,high
USKL_167ddc72e5d5,skill,USKL_167ddc72e5d5,Oracle Taleo,Q7679213,https://www.wikidata.org/wiki/Q7679213,Taleo,,,alias,medium
USKL_14f0dfa1ed9e,skill,USKL_14f0dfa1ed9e,React,Q19399674,https://www.wikidata.org/wiki/Q19399674,React,,,exact+csv_seed,high
USKL_d33a0364fa97,skill,USKL_d33a0364fa97,Selenium,Q752522,https://www.wikidata.org/wiki/Q752522,Selenium,,,exact,high
USKL_22e49ffc0bb6,skill,USKL_22e49ffc0bb6,Slack,Q17130715,https://www.wikidata.org/wiki/Q17130715,Slack,,,exact,high
USKL_d85c6f4d1360,skill,USKL_d85c6f4d1360,Snort,Q1332255,https://www.wikidata.org/wiki/Q1332255,Snort,,,exact,high
USKL_ebab5d096862,skill,USKL_ebab5d096862,Spring Boot,Q98731994,https://www.wikidata.org/wiki/Q98731994,Spring Boot,,,exact,high
USKL_0eae9fd893a7,skill,USKL_0eae9fd893a7,Transact-SQL,Q1411245,https://www.wikidata.org/wiki/Q1411245,Transact-SQL,,,exact+csv_seed,high
USKL_0b7624ee865f,skill,USKL_0b7624ee865f,Google Sites,Q623456,https://www.wikidata.org/wiki/Q623456,Google Sites,,,exact,high
USKL_47d6a139ead7,skill,USKL_47d6a139ead7,Honeypot,Q2134058,https://www.wikidata.org/wiki/Q2134058,Honeypot,,,exact,high
USKL_83ceb3aec2db,skill,USKL_83ceb3aec2db,HP WebInspect,Q2781532,https://www.wikidata.org/wiki/Q2781532,HP WebInspect,,,exact,high
USKL_cfb5fd688af6,skill,USKL_cfb5fd688af6,McAfee VirusScan,Q1629915,https://www.wikidata.org/wiki/Q1629915,McAfee VirusScan,,,exact,high
USKL_c791d855cde7,skill,USKL_c791d855cde7,Active Directory,Q55692,https://www.wikidata.org/wiki/Q55692,Active Directory,,,exact,high
USKL_52aef8c83c75,skill,USKL_52aef8c83c75,Microsoft Hyper-V Server,Q4044226,https://www.wikidata.org/wiki/Q4044226,Microsoft Hyper-V Server,,,exact,high
USKL_fe6a191b83c1,skill,USKL_fe6a191b83c1,Norton AntiVirus,Q741128,https://www.wikidata.org/wiki/Q741128,Norton AntiVirus,,,exact,high
USKL_feab1791e645,skill,USKL_feab1791e645,Symantec Endpoint Protection,Q1055444,https://www.wikidata.org/wiki/Q1055444,Symantec Endpoint Protection,,,exact,high
USKL_5b4566323199,skill,USKL_5b4566323199,Tcpdump,Q306039,https://www.wikidata.org/wiki/Q306039,tcpdump,,,alias,medium
USKL_17951f59017f,skill,USKL_17951f59017f,Apache Airflow,Q28915062,https://www.wikidata.org/wiki/Q28915062,Apache Airflow,,,exact,high
USKL_a1b0d5e9dfa9,skill,USKL_a1b0d5e9dfa9,Apache Flume,Q19599376,https://www.wikidata.org/wiki/Q19599376,Apache Flume,,,exact,high
USKL_c0168b47be45,skill,USKL_c0168b47be45,Kubernetes,Q22661306,https://www.wikidata.org/wiki/Q22661306,Kubernetes,,,exact,high
USKL_28dcd38a7327,skill,USKL_28dcd38a7327,Prometheus,Q108759,https://www.wikidata.org/wiki/Q108759,Prometheus,,,exact,high
USKL_f99c52e3bde7,skill,USKL_f99c52e3bde7,PyTorch,Q47509047,https://www.wikidata.org/wiki/Q47509047,PyTorch,,,exact+csv_seed,high
USKL_653ff55973f5,skill,USKL_653ff55973f5,Redis,Q17086822,https://www.wikidata.org/wiki/Q17086822,Redis,,,exact,high
USKL_69a0568f9e50,skill,USKL_69a0568f9e50,Snowflake,Q1012644,https://www.wikidata.org/wiki/Q1012644,Snowflake,,,exact,high
USKL_7bd735fcd8bb,skill,USKL_7bd735fcd8bb,BlackBerry Enterprise Server,Q2613503,https://www.wikidata.org/wiki/Q2613503,BlackBerry Enterprise Server,,,exact,high
USKL_1b15bd77cc73,skill,USKL_1b15bd77cc73,EMC NetWorker,Q3045961,https://www.wikidata.org/wiki/Q3045961,EMC NetWorker,,,exact,high
USKL_ebe1ebcd3e9e,skill,USKL_ebe1ebcd3e9e,Microsoft Network Monitor,Q6840173,https://www.wikidata.org/wiki/Q6840173,Microsoft Network Monitor,,,exact,high
USKL_db380889ec4c,skill,USKL_db380889ec4c,Nbtstat,Q6983630,https://www.wikidata.org/wiki/Q6983630,Nbtstat,,,exact,high
USKL_9fd5fcab2334,skill,USKL_9fd5fcab2334,Nslookup,Q283972,https://www.wikidata.org/wiki/Q283972,Nslookup,,,exact,high
USKL_9d2c096ecd30,skill,USKL_9d2c096ecd30,Zabbix,Q136722,https://www.wikidata.org/wiki/Q136722,Zabbix,,,exact,high
USKL_6a878000aaf7,skill,USKL_6a878000aaf7,Cisco IOS,Q753576,https://www.wikidata.org/wiki/Q753576,Cisco IOS,,,exact,high
USKL_053c316ddd6f,skill,USKL_053c316ddd6f,Zoom,Q94979732,https://www.wikidata.org/wiki/Q94979732,Zoom,,,exact,high
USKL_738d3f2d85b8,skill,USKL_738d3f2d85b8,Citrix XenApp,Q1093482,https://www.wikidata.org/wiki/Q1093482,Citrix Virtual Apps,,,alias,medium
USKL_fac06dbb1ebb,skill,USKL_fac06dbb1ebb,ADO.NET,Q290508,https://www.wikidata.org/wiki/Q290508,ADO.NET,,,exact,high
USKL_1d114aece9c5,skill,USKL_1d114aece9c5,Apache Mahout,Q4778931,https://www.wikidata.org/wiki/Q4778931,Apache Mahout,,,exact,high
USKL_716ea1eddf68,skill,USKL_716ea1eddf68,Couchbase Server,Q10858568,https://www.wikidata.org/wiki/Q10858568,Couchbase Server,,,exact,high
USKL_9a993523e945,skill,USKL_9a993523e945,MariaDB,Q787177,https://www.wikidata.org/wiki/Q787177,MariaDB,,,exact,high
USKL_98592a47c14f,skill,USKL_98592a47c14f,Azure Data Factory,Q119454396,https://www.wikidata.org/wiki/Q119454396,Azure Data Factory,,,exact,high
USKL_c6470f27ee4c,skill,USKL_c6470f27ee4c,Oracle Data Guard,Q2027927,https://www.wikidata.org/wiki/Q2027927,Oracle Data Guard,,,exact,high
USKL_c38a8354a7ea,skill,USKL_c38a8354a7ea,Oracle Designer,Q7099261,https://www.wikidata.org/wiki/Q7099261,Oracle Designer,,,exact,high
USKL_416dee57927f,skill,USKL_416dee57927f,Oracle Reports,Q4045946,https://www.wikidata.org/wiki/Q4045946,Oracle Reports,,,exact,high
USKL_974d6f9ab986,skill,USKL_974d6f9ab986,Amazon Kinesis,Q56358285,https://www.wikidata.org/wiki/Q56358285,Amazon Kinesis,,,exact,high
USKL_f7eb7c5f01e3,skill,USKL_f7eb7c5f01e3,Oracle Recovery Manager,Q7276968,https://www.wikidata.org/wiki/Q7276968,RMAN,,,alias,medium
USKL_d5f2ed1f80a1,skill,USKL_d5f2ed1f80a1,Bootstrap,Q893195,https://www.wikidata.org/wiki/Q893195,Bootstrap,,,exact,high
USKL_64ec1ce2a609,skill,USKL_64ec1ce2a609,Figma,Q96186334,https://www.wikidata.org/wiki/Q96186334,Figma,,,exact,high
USKL_f0421b30c2a6,skill,USKL_f0421b30c2a6,GraphQL,Q25104949,https://www.wikidata.org/wiki/Q25104949,GraphQL,,,exact,high
USKL_add0a1c99d7f,skill,USKL_add0a1c99d7f,Kotlin,Q3816639,https://www.wikidata.org/wiki/Q3816639,Kotlin,,,exact,high
USKL_2c25aa3ca380,skill,USKL_2c25aa3ca380,Azure DevOps,Q70538247,https://www.wikidata.org/wiki/Q70538247,Azure DevOps,,,exact,high
USKL_e68304d085df,skill,USKL_e68304d085df,React Native,Q55774523,https://www.wikidata.org/wiki/Q55774523,React Native,,,exact+csv_seed,high
USKL_6ab192c7d5a1,skill,USKL_6ab192c7d5a1,Vue.js,Q24589705,https://www.wikidata.org/wiki/Q24589705,Vue.js,,,exact+csv_seed,high
USKL_2329dd9fd09f,skill,USKL_2329dd9fd09f,Apache JMeter,Q616885,https://www.wikidata.org/wiki/Q616885,Apache JMeter,,,exact,high
USKL_d06cd699a6c3,skill,USKL_d06cd699a6c3,Appium,Q27208114,https://www.wikidata.org/wiki/Q27208114,Appium,,,exact,high
USKL_52717b8d2e3b,skill,USKL_52717b8d2e3b,Microsoft Windows SDK,Q1062589,https://www.wikidata.org/wiki/Q1062589,Microsoft Windows SDK,,,exact,high
USKL_97b79c49fb97,skill,USKL_97b79c49fb97,Postman,Q450788,https://www.wikidata.org/wiki/Q450788,Postman,,,exact,high
USKL_9d862224e02a,skill,USKL_9d862224e02a,InVision,Q1660583,https://www.wikidata.org/wiki/Q1660583,InVision,,,exact,high
USKL_53776944cd84,skill,USKL_53776944cd84,Jest,Q65121527,https://www.wikidata.org/wiki/Q65121527,Jest,,,exact,high
USKL_a2f94527214f,skill,USKL_a2f94527214f,Microsoft Commerce Server,Q3312374,https://www.wikidata.org/wiki/Q3312374,Microsoft Commerce Server,,,exact,high
USKL_9f20f183d1ec,skill,USKL_9f20f183d1ec,PhantomJS,Q20712371,https://www.wikidata.org/wiki/Q20712371,PhantomJS,,,exact,high
USKL_4d075f970f9d,skill,USKL_4d075f970f9d,RequireJS,Q15842219,https://www.wikidata.org/wiki/Q15842219,RequireJS,,,exact,high
USKL_24305f9cc595,skill,USKL_24305f9cc595,Zend Framework,Q189475,https://www.wikidata.org/wiki/Q189475,Laminas,,,alias,medium
USKL_18b6937ef7be,skill,USKL_18b6937ef7be,Adobe XD,Q24060074,https://www.wikidata.org/wiki/Q24060074,Adobe XD,,,exact,high
